[
[0,30,1,1,0.948718,inf,1.21875e-07,1.21875e-07],
[0,30,2,2,1,4.90689,1.03125e-07,1.125e-07],
[0,30,3,3,0.971429,3.0959,1.09375e-07,1.11458e-07],
[0,30,4,4,0.941176,2.45345,1.0625e-07,1.10156e-07],
[0,30,5,5,1.09091,2.11328,1.03125e-07,1.0875e-07],
[0,30,10,10,0.969697,1.47712,1.03125e-07,1.07812e-07],
[0,30,20,15,1.0303,1.25596,1.03125e-07,1.07143e-07],
[0,30,50,25,1.0303,1.05664,1.03125e-07,1.06641e-07],
[0,30,100,30,0.969697,1,1.03125e-07,1.0625e-07],
[0,30,200,31,0.969697,0.990451,1.03125e-07,1.05937e-07],
[0,30,500,31,1.03125,0.990451,1e-07,1.05398e-07],
[0,30,1000,31,1.0303,0.990451,1.03125e-07,1.05208e-07],
[0,30,30,21,0.969697,1.11715,1.03125e-07,1.05048e-07],
[1,30,1,1,1.03125,inf,1e-07,1e-07],
[1,30,2,2,1,4.90689,9.0625e-08,9.53125e-08],
[1,30,3,3,1.03448,3.0959,9.0625e-08,9.375e-08],
[1,30,4,4,1.03571,2.45345,8.75e-08,9.21875e-08],
[1,30,5,5,1.03704,2.11328,8.4375e-08,9.0625e-08],
[1,30,10,8,0.964286,1.63563,8.75e-08,9.01042e-08],
[1,30,20,15,1.14815,1.25596,8.4375e-08,8.92857e-08],
[1,30,50,26,1.11111,1.04392,8.4375e-08,8.86719e-08],
[1,30,100,29,1.03448,1.01007,9.0625e-08,8.88889e-08],
[1,30,200,31,1.11538,0.990451,8.125e-08,8.8125e-08],
[1,30,500,31,1.03571,0.990451,8.75e-08,8.80682e-08],
[1,30,1000,31,0.964286,0.990451,8.75e-08,8.80208e-08],
[1,30,30,17,0.892857,1.20047,8.75e-08,8.79808e-08],
[2,30,1,1,0.916667,inf,1.125e-07,1.125e-07],
[2,30,2,2,0.941176,4.90689,1.0625e-07,1.09375e-07],
[2,30,3,3,0.941176,3.0959,1.0625e-07,1.08333e-07],
[2,30,4,4,1.0303,2.45345,1.03125e-07,1.07031e-07],
[2,30,5,5,1,2.11328,1e-07,1.05625e-07],
[2,30,10,9,1,1.54795,1e-07,1.04688e-07],
[2,30,20,17,1,1.20047,1.0625e-07,1.04911e-07],
[2,30,50,25,0.969697,1.05664,1.03125e-07,1.04688e-07],
[2,30,100,30,0.969697,1,1.03125e-07,1.04514e-07],
[2,30,200,31,1.27273,0.990451,1.03125e-07,1.04375e-07],
[2,30,500,31,0.969697,0.990451,1.03125e-07,1.04261e-07],
[2,30,1000,31,1.09677,0.990451,9.6875e-08,1.03646e-07],
[2,30,30,19,1.0303,1.15513,1.03125e-07,1.03606e-07],
[3,30,1,1,1.03125,inf,1e-07,1e-07],
[3,30,2,2,0.966667,4.90689,9.375e-08,9.6875e-08],
[3,30,3,3,1.06667,3.0959,9.375e-08,9.58333e-08],
[3,30,4,4,1.06897,2.45345,9.0625e-08,9.45312e-08],
[3,30,5,5,1.03226,2.11328,9.6875e-08,9.5e-08],
[3,30,10,9,0.9375,1.54795,1e-07,9.58333e-08],
[3,30,20,16,1.10345,1.22672,9.0625e-08,9.50893e-08],
[3,30,50,22,0.966667,1.10034,9.375e-08,9.49219e-08],
[3,30,100,30,1.03226,1,9.6875e-08,9.51389e-08],
[3,30,200,30,0.967742,1,9.6875e-08,9.53125e-08],
[3,30,500,31,0.969697,0.990451,1.03125e-07,9.60227e-08],
[3,30,1000,31,0.911765,0.990451,1.0625e-07,9.6875e-08],
[3,30,30,21,0.9375,1.11715,1e-07,9.71154e-08],
[4,30,1,1,0.871795,inf,1.21875e-07,1.21875e-07],
[4,30,2,2,0.96875,4.90689,1e-07,1.10937e-07],
[4,30,3,3,0.914286,3.0959,1.09375e-07,1.10417e-07],
[4,30,4,4,0.970588,2.45345,1.0625e-07,1.09375e-07],
[4,30,5,5,1.06061,2.11328,1.03125e-07,1.08125e-07],
[4,30,10,9,1.0303,1.54795,1.03125e-07,1.07292e-07],
[4,30,20,16,1,1.22672,1e-07,1.0625e-07],
[4,30,50,25,0.888889,1.05664,1.125e-07,1.07031e-07],
[4,30,100,31,1,0.990451,1.03125e-07,1.06597e-07],
[4,30,200,31,1.0625,0.990451,1e-07,1.05938e-07],
[4,30,500,31,0.885714,0.990451,1.09375e-07,1.0625e-07],
[4,30,1000,31,0.942857,0.990451,1.09375e-07,1.0651e-07],
[4,30,30,20,0.914286,1.13535,1.09375e-07,1.06731e-07],
[5,30,1,1,0.945946,inf,1.15625e-07,1.15625e-07],
[5,30,2,2,1.06061,4.90689,1.03125e-07,1.09375e-07],
[5,30,3,3,1,3.0959,1.34375e-07,1.17708e-07],
[5,30,4,3,1.02174,3.0959,1.4375e-07,1.24219e-07],
[5,30,5,5,0.96,2.11328,1.5625e-07,1.30625e-07],
[5,30,10,8,1,1.63563,1e-07,1.25521e-07],
[5,30,20,16,1.03125,1.22672,1e-07,1.21875e-07],
[5,30,50,20,1,1.13535,1.03125e-07,1.19531e-07],
[5,30,100,30,0.96875,1,1e-07,1.17361e-07],
[5,30,200,31,1,0.990451,1e-07,1.15625e-07],
[5,30,500,31,0.970588,0.990451,1.0625e-07,1.14773e-07],
[5,30,1000,31,0.969697,0.990451,1.03125e-07,1.13802e-07],
[5,30,30,20,1.06061,1.13535,1.03125e-07,1.12981e-07],
[6,30,1,1,1,inf,1.09375e-07,1.09375e-07],
[6,30,2,2,1.06667,4.90689,9.375e-08,1.01563e-07],
[6,30,3,3,1.03333,3.0959,9.375e-08,9.89583e-08],
[6,30,4,4,1.03226,2.45345,9.6875e-08,9.84375e-08],
[6,30,5,5,1,2.11328,9.6875e-08,9.8125e-08],
[6,30,10,8,1.03125,1.63563,1e-07,9.84375e-08],
[6,30,20,15,1,1.25596,1e-07,9.86607e-08],
[6,30,50,24,1.1875,1.07021,1e-07,9.88281e-08],
[6,30,100,30,0.969697,1,1.03125e-07,9.93056e-08],
[6,30,200,31,0.969697,0.990451,1.03125e-07,9.96875e-08],
[6,30,500,31,0.969697,0.990451,1.03125e-07,1e-07],
[6,30,1000,31,0.96875,0.990451,1e-07,1e-07],
[6,30,30,20,1,1.13535,1.03125e-07,1.0024e-07],
[7,30,1,1,1.02941,inf,1.0625e-07,1.0625e-07],
[7,30,2,2,1,4.90689,1e-07,1.03125e-07],
[7,30,3,3,1,3.0959,1e-07,1.02083e-07],
[7,30,4,4,1.0625,2.45345,1e-07,1.01563e-07],
[7,30,5,5,1.0625,2.11328,1e-07,1.0125e-07],
[7,30,10,8,0.941176,1.63563,1.0625e-07,1.02083e-07],
[7,30,20,14,1,1.28879,1.03125e-07,1.02232e-07],
[7,30,50,26,1,1.04392,1.0625e-07,1.02734e-07],
[7,30,100,30,1,1,1e-07,1.02431e-07],
[7,30,200,31,1.03125,0.990451,1e-07,1.02188e-07],
[7,30,500,31,1.0625,0.990451,1e-07,1.01989e-07],
[7,30,1000,31,1,0.990451,1.0625e-07,1.02344e-07],
[7,30,30,18,1.03125,1.17673,1e-07,1.02163e-07],
[8,30,1,1,0.972222,inf,1.125e-07,1.125e-07],
[8,30,2,2,1.0303,4.90689,1.03125e-07,1.07813e-07],
[8,30,3,3,0.969697,3.0959,1.03125e-07,1.0625e-07],
[8,30,4,4,0.942857,2.45345,1.09375e-07,1.07031e-07],
[8,30,5,5,1,2.11328,1.03125e-07,1.0625e-07],
[8,30,10,7,0.911765,1.74787,1.0625e-07,1.0625e-07],
[8,30,20,12,0.941176,1.36874,1.0625e-07,1.0625e-07],
[8,30,50,28,1.03125,1.0207,1e-07,1.05469e-07],
[8,30,100,31,0.969697,0.990451,1.03125e-07,1.05208e-07],
[8,30,200,31,1.0625,0.990451,1e-07,1.04688e-07],
[8,30,500,31,0.942857,0.990451,1.09375e-07,1.05114e-07],
[8,30,1000,31,1.03125,0.990451,1e-07,1.04688e-07],
[8,30,30,21,1.0625,1.11715,1e-07,1.04327e-07],
[9,30,1,1,0.96875,inf,1e-07,1e-07],
[9,30,2,2,1,4.90689,8.75e-08,9.375e-08],
[9,30,3,3,1.14815,3.0959,8.4375e-08,9.0625e-08],
[9,30,4,4,0.962963,2.45345,8.4375e-08,8.90625e-08],
[9,30,5,5,0.965517,2.11328,9.0625e-08,8.9375e-08],
[9,30,10,10,1.11538,1.47712,8.125e-08,8.80208e-08],
[9,30,20,15,1,1.25596,8.75e-08,8.79464e-08],
[9,30,50,28,0.933333,1.0207,9.375e-08,8.86719e-08],
[9,30,100,30,1.07407,1,8.4375e-08,8.81944e-08],
[9,30,200,31,0.896552,0.990451,9.0625e-08,8.84375e-08],
[9,30,500,31,0.965517,0.990451,9.0625e-08,8.86364e-08],
[9,30,1000,31,0.866667,0.990451,9.375e-08,8.90625e-08],
[9,30,30,21,0.9,1.11715,9.375e-08,8.94231e-08],
[10,30,1,1,1.09091,inf,1.03125e-07,1.03125e-07],
[10,30,2,2,1.0625,4.90689,1e-07,1.01563e-07],
[10,30,3,3,1,3.0959,1e-07,1.01042e-07],
[10,30,4,4,1.03226,2.45345,9.6875e-08,1e-07],
[10,30,5,4,1,2.45345,1e-07,1e-07],
[10,30,10,9,1.0625,1.54795,1e-07,1e-07],
[10,30,20,17,0.967742,1.20047,9.6875e-08,9.95536e-08],
[10,30,50,24,0.96875,1.07021,1e-07,9.96094e-08],
[10,30,100,29,0.885714,1.01007,1.09375e-07,1.00694e-07],
[10,30,200,31,1,0.990451,1e-07,1.00625e-07],
[10,30,500,31,0.909091,0.990451,1.03125e-07,1.00852e-07],
[10,30,1000,31,0.969697,0.990451,1.03125e-07,1.01042e-07],
[10,30,30,22,0.969697,1.10034,1.03125e-07,1.01202e-07],
[11,30,1,1,1.29032,inf,9.6875e-08,9.6875e-08],
[11,30,2,2,1.13333,4.90689,9.375e-08,9.53125e-08],
[11,30,3,3,0.875,3.0959,1e-07,9.6875e-08],
[11,30,4,4,0.870968,2.45345,9.6875e-08,9.6875e-08],
[11,30,5,4,0.96875,2.45345,1e-07,9.75e-08],
[11,30,10,8,1.03448,1.63563,9.0625e-08,9.63542e-08],
[11,30,20,17,1,1.20047,9.6875e-08,9.64286e-08],
[11,30,50,27,0.933333,1.03197,9.375e-08,9.60938e-08],
[11,30,100,31,0.967742,0.990451,9.6875e-08,9.61806e-08],
[11,30,200,31,0.939394,0.990451,1.03125e-07,9.6875e-08],
[11,30,500,31,1.03333,0.990451,9.375e-08,9.65909e-08],
[11,30,1000,31,1,0.990451,1e-07,9.6875e-08],
[11,30,30,17,0.90625,1.20047,1e-07,9.71154e-08],
[0,300,1,1,3.59701,inf,6.28125e-07,6.28125e-07],
[0,300,2,2,2.11074,8.22882,9.3125e-07,7.79688e-07],
[0,300,3,3,1.36461,5.19181,1.46563e-06,1.00833e-06],
[0,300,4,4,0.889037,4.11441,2.3375e-06,1.34062e-06],
[0,300,5,5,0.838158,3.54396,2.375e-06,1.5475e-06],
[0,300,10,10,0.723451,2.47712,2.825e-06,1.76042e-06],
[0,300,20,19,0.70838,1.93714,2.79688e-06,1.90848e-06],
[0,300,50,46,0.670213,1.48977,2.9375e-06,2.03711e-06],
[0,300,100,83,0.693814,1.29079,3.03125e-06,2.14757e-06],
[0,300,200,149,0.755034,1.13986,3.725e-06,2.30531e-06],
[0,300,500,247,0.736374,1.03528,2.80938e-06,2.35114e-06],
[0,300,1000,292,0.728522,1.00476,2.72813e-06,2.38255e-06],
[0,300,300,191,0.704289,1.08596,2.76875e-06,2.41226e-06],
[1,300,1,1,3.13393,inf,7e-07,7e-07],
[1,300,2,2,1.67895,8.22882,1.1875e-06,9.4375e-07],
[1,300,3,3,1.4873,5.19181,1.35313e-06,1.08021e-06],
[1,300,4,4,1.27105,4.11441,1.52188e-06,1.19063e-06],
[1,300,5,5,0.951111,3.54396,2.10938e-06,1.37438e-06],
[1,300,10,10,0.791304,2.47712,2.51563e-06,1.56458e-06],
[1,300,20,19,0.699782,1.93714,2.8625e-06,1.75e-06],
[1,300,50,49,0.697326,1.46558,2.92188e-06,1.89648e-06],
[1,300,100,91,0.718954,1.26446,2.86875e-06,2.00451e-06],
[1,300,200,145,0.757009,1.14609,2.675e-06,2.07156e-06],
[1,300,500,246,0.659531,1.03605,3.06563e-06,2.16193e-06],
[1,300,1000,293,0.720904,1.00416,2.76563e-06,2.21224e-06],
[1,300,300,195,0.69795,1.0817,2.89688e-06,2.2649e-06],
[2,300,1,1,2.34448,inf,9.34375e-07,9.34375e-07],
[2,300,2,2,1.52567,8.22882,1.27813e-06,1.10625e-06],
[2,300,3,3,1.30867,5.19181,1.47813e-06,1.23021e-06],
[2,300,4,4,1.21569,4.11441,1.59375e-06,1.32109e-06],
[2,300,5,5,1.00158,3.54396,1.97188e-06,1.45125e-06],
[2,300,10,10,0.743383,2.47712,2.71563e-06,1.66198e-06],
[2,300,20,20,0.65567,1.90397,3.03125e-06,1.85759e-06],
[2,300,50,46,0.70407,1.48977,2.84063e-06,1.98047e-06],
[2,300,100,88,0.684713,1.27392,2.94375e-06,2.0875e-06],
[2,300,200,145,0.666667,1.14609,3.00938e-06,2.17969e-06],
[2,300,500,242,0.669753,1.03914,3.0375e-06,2.25767e-06],
[2,300,1000,293,0.649,1.00416,3.125e-06,2.32995e-06],
[2,300,300,197,0.687163,1.07961,2.89688e-06,2.37356e-06],
[3,300,1,1,2.96311,inf,7.625e-07,7.625e-07],
[3,300,2,2,1.83333,8.22882,1.0875e-06,9.25e-07],
[3,300,3,3,1.23689,5.19181,1.60938e-06,1.15313e-06],
[3,300,4,4,1.04874,4.11441,1.85938e-06,1.32969e-06],
[3,300,5,5,0.810013,3.54396,2.43438e-06,1.55063e-06],
[3,300,10,10,0.892241,2.47712,2.175e-06,1.65469e-06],
[3,300,20,20,0.681818,1.90397,2.8875e-06,1.8308e-06],
[3,300,50,47,0.714932,1.48145,2.7625e-06,1.94727e-06],
[3,300,100,91,0.734426,1.26446,2.85938e-06,2.04861e-06],
[3,300,200,140,0.685996,1.15423,2.85625e-06,2.12937e-06],
[3,300,500,242,0.689873,1.03914,2.9625e-06,2.20511e-06],
[3,300,1000,291,0.689692,1.00537,2.94063e-06,2.26641e-06],
[3,300,300,198,0.696026,1.07857,2.90937e-06,2.31587e-06],
[4,300,1,1,2.55474,inf,8.5625e-07,8.5625e-07],
[4,300,2,2,1.55131,8.22882,1.30938e-06,1.08281e-06],
[4,300,3,3,1.70959,5.19181,1.14062e-06,1.10208e-06],
[4,300,4,4,1.06926,4.11441,1.85e-06,1.28906e-06],
[4,300,5,5,0.894068,3.54396,2.2125e-06,1.47375e-06],
[4,300,10,10,0.876033,2.47712,2.26875e-06,1.60625e-06],
[4,300,20,18,0.720272,1.97337,2.75938e-06,1.77098e-06],
[4,300,50,44,0.712036,1.50727,2.77813e-06,1.89688e-06],
[4,300,100,82,0.748023,1.29434,2.76563e-06,1.9934e-06],
[4,300,200,143,0.703583,1.1493,2.87813e-06,2.08188e-06],
[4,300,500,233,0.647716,1.04637,3.07813e-06,2.17244e-06],
[4,300,1000,292,0.693333,1.00476,3.04688e-06,2.24531e-06],
[4,300,300,184,0.685924,1.09374,2.975e-06,2.30144e-06],
[5,300,1,1,3.39024,inf,6.40625e-07,6.40625e-07],
[5,300,2,2,1.42417,8.22882,1.31875e-06,9.79688e-07],
[5,300,3,3,1.53747,5.19181,1.20938e-06,1.05625e-06],
[5,300,4,4,1.15267,4.11441,1.6375e-06,1.20156e-06],
[5,300,5,5,1.20606,3.54396,1.54688e-06,1.27063e-06],
[5,300,10,10,0.806409,2.47712,2.34063e-06,1.44896e-06],
[5,300,20,20,0.619243,1.90397,3.05313e-06,1.67813e-06],
[5,300,50,47,0.689143,1.48145,2.73437e-06,1.81016e-06],
[5,300,100,84,0.650993,1.2873,2.99063e-06,1.94132e-06],
[5,300,200,144,0.647303,1.14769,3.0125e-06,2.04844e-06],
[5,300,500,237,0.684152,1.04311,2.8e-06,2.11676e-06],
[5,300,1000,296,0.669519,1.00236,2.92188e-06,2.18385e-06],
[5,300,300,183,0.696731,1.09488,2.77188e-06,2.22909e-06],
[6,300,1,1,2.87654,inf,7.59375e-07,7.59375e-07],
[6,300,2,2,1.704,8.22882,1.17188e-06,9.65625e-07],
[6,300,3,3,1.55528,5.19181,1.27187e-06,1.06771e-06],
[6,300,4,4,1.34904,4.11441,1.45938e-06,1.16563e-06],
[6,300,5,5,1.09777,3.54396,1.82188e-06,1.29688e-06],
[6,300,10,10,0.842593,2.47712,2.3625e-06,1.47448e-06],
[6,300,20,19,0.685441,1.93714,2.94063e-06,1.68393e-06],
[6,300,50,44,0.675105,1.50727,2.9625e-06,1.84375e-06],
[6,300,100,85,0.673176,1.28387,3.04063e-06,1.97674e-06],
[6,300,200,150,0.746234,1.13834,2.69688e-06,2.04875e-06],
[6,300,500,248,0.667708,1.03453,3e-06,2.13523e-06],
[6,300,1000,285,0.694093,1.00907,2.9625e-06,2.20417e-06],
[6,300,300,195,0.725714,1.0817,2.73437e-06,2.24495e-06],
[7,300,1,1,3.79235,inf,5.71875e-07,5.71875e-07],
[7,300,2,2,1.28632,8.22882,1.48438e-06,1.02813e-06],
[7,300,3,3,1.35333,5.19181,1.40625e-06,1.15417e-06],
[7,300,4,4,0.991935,4.11441,1.9375e-06,1.35e-06],
[7,300,5,5,0.859116,3.54396,2.2625e-06,1.5325e-06],
[7,300,10,10,0.901163,2.47712,2.15e-06,1.63542e-06],
[7,300,20,19,0.657388,1.93714,2.91875e-06,1.81875e-06],
[7,300,50,43,0.701934,1.51648,2.74688e-06,1.93477e-06],
[7,300,100,83,0.7,1.29079,2.8125e-06,2.03229e-06],
[7,300,200,145,0.695796,1.14609,2.825e-06,2.11156e-06],
[7,300,500,252,0.699223,1.03153,2.81563e-06,2.17557e-06],
[7,300,1000,292,0.657143,1.00476,2.95313e-06,2.24036e-06],
[7,300,300,194,0.708428,1.08275,2.74375e-06,2.27909e-06],
[8,300,1,1,3.01304,inf,7.1875e-07,7.1875e-07],
[8,300,2,2,1.6511,8.22882,1.1375e-06,9.28125e-07],
[8,300,3,3,1.36062,5.19181,1.4125e-06,1.08958e-06],
[8,300,4,4,0.900862,4.11441,2.175e-06,1.36094e-06],
[8,300,5,5,1.02833,3.54396,1.875e-06,1.46375e-06],
[8,300,10,10,0.83378,2.47712,2.33125e-06,1.60833e-06],
[8,300,20,20,0.71347,1.90397,2.7375e-06,1.76964e-06],
[8,300,50,47,0.616505,1.48145,3.21875e-06,1.95078e-06],
[8,300,100,84,0.71729,1.2873,2.675e-06,2.03125e-06],
[8,300,200,146,0.718605,1.14451,2.6875e-06,2.09688e-06],
[8,300,500,244,0.68932,1.03759,2.89688e-06,2.1696e-06],
[8,300,1000,289,0.669862,1.00659,2.93438e-06,2.23333e-06],
[8,300,300,193,0.732378,1.08381,2.61563e-06,2.26274e-06],
[9,300,1,1,2.33642,inf,1.0125e-06,1.0125e-06],
[9,300,2,2,1.43683,8.22882,1.45938e-06,1.23594e-06],
[9,300,3,3,1.0088,5.19181,2.13125e-06,1.53438e-06],
[9,300,4,4,1.18459,4.11441,1.74375e-06,1.58672e-06],
[9,300,5,5,0.851852,3.54396,2.44688e-06,1.75875e-06],
[9,300,10,10,0.704832,2.47712,2.975e-06,1.96146e-06],
[9,300,20,18,0.663984,1.97337,3.10625e-06,2.125e-06],
[9,300,50,48,0.677515,1.47339,3.16875e-06,2.25547e-06],
[9,300,100,87,0.726115,1.27718,2.94375e-06,2.33194e-06],
[9,300,200,151,0.667327,1.13683,3.15625e-06,2.41438e-06],
[9,300,500,237,0.643527,1.04311,3.33125e-06,2.49773e-06],
[9,300,1000,294,0.693694,1.00355,3.12188e-06,2.54974e-06],
[9,300,300,187,0.702869,1.09036,3.05e-06,2.58822e-06],
[10,300,1,1,2.60563,inf,8.875e-07,8.875e-07],
[10,300,2,2,1.70619,8.22882,1.2125e-06,1.05e-06],
[10,300,3,3,1.21168,5.19181,1.7125e-06,1.27083e-06],
[10,300,4,4,1.17522,4.11441,1.76563e-06,1.39453e-06],
[10,300,5,5,1.00305,3.54396,2.04688e-06,1.525e-06],
[10,300,10,10,0.714898,2.47712,2.91563e-06,1.75677e-06],
[10,300,20,20,0.705696,1.90397,2.9625e-06,1.92902e-06],
[10,300,50,43,0.678463,1.51648,3.09063e-06,2.07422e-06],
[10,300,100,89,0.693899,1.27072,3.02188e-06,2.17951e-06],
[10,300,200,150,0.685089,1.13834,2.99688e-06,2.26125e-06],
[10,300,500,250,0.612389,1.03302,3.53125e-06,2.3767e-06],
[10,300,1000,294,0.657561,1.00355,3.20313e-06,2.44557e-06],
[10,300,300,187,0.66535,1.09036,3.16563e-06,2.50096e-06],
[11,300,1,1,3.00877,inf,7.125e-07,7.125e-07],
[11,300,2,2,1.55438,8.22882,1.17813e-06,9.45313e-07],
[11,300,3,3,1.25261,5.19181,1.49688e-06,1.12917e-06],
[11,300,4,4,1.1992,4.11441,1.55313e-06,1.23516e-06],
[11,300,5,5,1.01182,3.54396,1.85e-06,1.35813e-06],
[11,300,10,10,0.692932,2.47712,2.69688e-06,1.58125e-06],
[11,300,20,20,0.664876,1.90397,2.90937e-06,1.77098e-06],
[11,300,50,47,0.736655,1.48145,2.63438e-06,1.87891e-06],
[11,300,100,83,0.668467,1.29079,2.89375e-06,1.99167e-06],
[11,300,200,137,0.704046,1.15931,2.70313e-06,2.06281e-06],
[11,300,500,235,0.63886,1.04473,2.95938e-06,2.14432e-06],
[11,300,1000,288,0.735196,1.00721,2.79688e-06,2.1987e-06],
[11,300,300,185,0.686384,1.0926,2.8e-06,2.24495e-06],
[0,3000,1,1,4.89902,inf,1.98063e-05,1.98063e-05],
[0,3000,2,2,4.23415,11.5507,2.13e-05,2.05531e-05],
[0,3000,3,3,3.59663,7.28771,2.56125e-05,2.22396e-05],
[0,3000,4,4,2.27175,5.77537,4.14438e-05,2.70406e-05],
[0,3000,5,5,2.28713,4.97464,4.09e-05,2.98125e-05],
[0,3000,10,10,1.7625,3.47712,5.17375e-05,3.34667e-05],
[0,3000,20,20,1.46882,2.67259,6.57375e-05,3.80768e-05],
[0,3000,50,49,1.12028,2.05723,8.90625e-05,4.445e-05],
[0,3000,100,100,0.919681,1.73856,0.000108163,5.15292e-05],
[0,3000,200,196,0.846561,1.5169,0.000119306,5.83069e-05],
[0,3000,500,466,0.858748,1.30308,0.0001146,6.34244e-05],
[0,3000,1000,848,0.858007,1.18738,0.000116775,6.78703e-05],
[0,3000,3000,1880,0.843608,1.06199,0.000114456,7.14538e-05],
