[

[0,30,1,1,0.445783,inf,2.59375e-07,2.59375e-07],
[0,30,2,2,0.76087,4.90689,1.4375e-07,2.01563e-07],
[0,30,3,3,0.615385,3.0959,1.625e-07,1.88542e-07],
[0,30,4,4,0.755556,2.45345,1.40625e-07,1.76563e-07],
[0,30,5,5,0.533333,2.11328,1.875e-07,1.7875e-07],
[0,30,10,10,0.785714,1.47712,1.3125e-07,1.70833e-07],
[0,30,20,20,0.916667,1.13535,1.125e-07,1.625e-07],
[0,30,50,30,0.695652,1,1.4375e-07,1.60156e-07],
[0,30,100,30,0.627451,1,1.59375e-07,1.60069e-07],
[0,30,200,30,0.603774,1,1.65625e-07,1.60625e-07],
[0,30,500,30,0.571429,1,1.75e-07,1.61932e-07],
[0,30,1000,30,0.756098,1,1.28125e-07,1.59115e-07],
[0,30,30,30,0.825,1,1.25e-07,1.5649e-07],
[1,30,1,1,0.708333,inf,1.5e-07,1.5e-07],
[1,30,2,2,0.738095,4.90689,1.3125e-07,1.40625e-07],
[1,30,3,3,0.659091,3.0959,1.375e-07,1.39583e-07],
[1,30,4,4,0.674419,2.45345,1.34375e-07,1.38281e-07],
[1,30,5,5,0.517857,2.11328,1.75e-07,1.45625e-07],
[1,30,10,10,0.627907,1.47712,1.34375e-07,1.4375e-07],
[1,30,20,20,0.652174,1.13535,1.4375e-07,1.4375e-07],
[1,30,50,30,0.659091,1,1.375e-07,1.42969e-07],
[1,30,100,30,0.666667,1,1.3125e-07,1.41667e-07],
[1,30,200,30,0.682927,1,1.28125e-07,1.40313e-07],
[1,30,500,30,0.622222,1,1.40625e-07,1.40341e-07],
[1,30,1000,30,0.644444,1,1.40625e-07,1.40365e-07],
[1,30,30,30,0.622222,1,1.40625e-07,1.40385e-07],
[2,30,1,1,0.73913,inf,1.4375e-07,1.4375e-07],
[2,30,2,2,0.767442,4.90689,1.34375e-07,1.39062e-07],
[2,30,3,3,0.704545,3.0959,1.375e-07,1.38542e-07],
[2,30,4,4,0.767442,2.45345,1.34375e-07,1.375e-07],
[2,30,5,5,0.761905,2.11328,1.3125e-07,1.3625e-07],
[2,30,10,10,0.744186,1.47712,1.34375e-07,1.35937e-07],
[2,30,20,20,0.744186,1.13535,1.34375e-07,1.35714e-07],
[2,30,50,30,0.680851,1,1.46875e-07,1.37109e-07],
[2,30,100,30,0.790698,1,1.34375e-07,1.36806e-07],
[2,30,200,30,0.8,1,1.25e-07,1.35625e-07],
[2,30,500,30,0.785714,1,1.3125e-07,1.35227e-07],
[2,30,1000,30,0.767442,1,1.34375e-07,1.35156e-07],
[2,30,30,30,0.711111,1,1.40625e-07,1.35577e-07],
[3,30,1,1,0.772727,inf,1.375e-07,1.375e-07],
[3,30,2,2,0.756098,4.90689,1.28125e-07,1.32812e-07],
[3,30,3,3,0.75,3.0959,1.25e-07,1.30208e-07],
[3,30,4,4,0.666667,2.45345,1.3125e-07,1.30469e-07],
[3,30,5,5,0.725,2.11328,1.25e-07,1.29375e-07],
[3,30,10,10,0.682927,1.47712,1.28125e-07,1.29167e-07],
[3,30,20,20,0.761905,1.13535,1.3125e-07,1.29464e-07],
[3,30,50,30,0.697674,1,1.34375e-07,1.30078e-07],
[3,30,100,30,0.744186,1,1.34375e-07,1.30556e-07],
[3,30,200,30,0.697674,1,1.34375e-07,1.30938e-07],
[3,30,500,30,0.714286,1,1.3125e-07,1.30966e-07],
[3,30,1000,30,0.697674,1,1.34375e-07,1.3125e-07],
[3,30,30,30,0.688889,1,1.40625e-07,1.31971e-07],
[4,30,1,1,0.745098,inf,1.59375e-07,1.59375e-07],
[4,30,2,2,0.711111,4.90689,1.40625e-07,1.5e-07],
[4,30,3,3,0.680851,3.0959,1.46875e-07,1.48958e-07],
[4,30,4,4,0.731707,2.45345,1.28125e-07,1.4375e-07],
[4,30,5,5,0.673913,2.11328,1.4375e-07,1.4375e-07],
[4,30,10,10,0.653061,1.47712,1.53125e-07,1.45313e-07],
[4,30,20,20,0.744186,1.13535,1.34375e-07,1.4375e-07],
[4,30,50,30,0.717391,1,1.4375e-07,1.4375e-07],
[4,30,100,30,0.813953,1,1.34375e-07,1.42708e-07],
[4,30,200,30,0.785714,1,1.3125e-07,1.41563e-07],
